"sr_no","inclination","ambient_temp","speed","weight","battery_level","battery temperature","time","Battery_rating","charging_cycle","acceleration","battery_current","battery_voltage","humidity"
"18150","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18151","17.19","0","0","1.24","0","23.46","77932","10000","1","1.31","0","11.94","0"
"18152","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18153","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18154","22.57","0","0","-46.8","0","25.69","88497","10000","1","1.56","0","10.97","0"
"18155","17.59","0","0","-32.28","0","25.88","90942","10000","1","2.09","0","10.96","0"
"18156","17.59","0","0","-32.28","0","25.88","90942","10000","1","2.09","0","10.96","0"
"18157","17.59","0","0","-32.28","0","25.88","90942","10000","1","2.09","0","10.96","0"
"18158","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18159","24.36","0","0","9.23","0","25.13","103804","10000","1","1.69","0","11.77","0"
"18160","24.36","0","0","9.23","0","25.13","103804","10000","1","1.69","0","11.77","0"
"18161","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18162","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18163","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18164","20.31","0","0","22.59","0","26.46","133886","10000","1","0.51","0","10.95","0"
"18165","20.31","0","0","22.59","0","26.46","133886","10000","1","0.51","0","10.95","0"
"18166","0","0","0","0","0","0","0","10000","0","0","0","0","0"
"18167","-6.02","0","0","22.12","0","25.5","143773","10000","1","0.42","0","11.05","0"
"18168","25.11","0","0","84.07","0","24.75","145293","10000","1","1.46","1.29","9.55","0"
"18169","5.94","0","0","216.95","0","23.92","146767","10000","1","3.9","0.19","10.85","0"
"18170","18.91","0","0","-222.82","0","25.79","148719","10000","1","-2.16","0.69","10.24","0"
"18171","30.64","0","0","106.55","0","23.92","150524","10000","1","1.66","0","10.84","0"
"18172","61.84","0","0","283.91","0","25.03","151982","10000","1","-1.19","0.44","10.81","0"
"18173","41.91","0","0","115.77","0","26.08","153552","10000","1","-4.68","0.26","11.15","0"
"18174","31.78","0","0","71.46","0","25.69","155237","10000","1","2.31","0.78","10.07","0"
"18175","42.59","0","0","0.07","0","26.17","156263","10000","1","3.15","0.57","10.86","0"
"18176","48.21","0","0","81.57","0","25.13","158937","10000","1","-0.91","0","11.76","0"
"18177","68.14","0","0","-422.17","0","25.5","160574","10000","1","-8.07","0.7","9.9","0"
"18178","28.89","0","0","-64.34","0","25.98","162053","10000","1","3.84","1.21","9.71","0"
"18179","25.91","0","0","-15.33","0","23.37","163727","10000","1","4.01","0.41","10.49","0"
"18180","52.34","0","0","-249.06","0","24.2","165184","10000","1","-1.74","0.41","10.82","0"
"18181","60.38","0","0","414.78","0","23.56","166465","10000","1","-4.29","1.19","10.1","0"
"18182","22.45","0","0","127.62","0","25.22","169382","10000","1","-1.95","0.38","11.06","0"
"18183","53.79","0","0","551.47","0","25.03","170839","10000","1","-0.02","0.79","10.41","0"
"18184","44.18","0","0","-82.61","0","25.69","172638","10000","1","-2.83","0.69","10.63","0"
"18185","45.86","0","0","-381.07","0","23.37","173886","10000","1","-0.08","0.47","10.61","0"
"18186","69.01","0","0","-263.86","0","24.57","175557","10000","1","4.25","0.89","9.95","0"
"18187","28.83","0","0","-138.5","0","24.01","178736","10000","1","-0.41","0.54","10.42","0"
"18188","65.44","0","0","120.4","0","26.17","180628","10000","1","-5.27","0.58","10.68","0"
"18189","32.27","0","0","93.64","0","23.28","181817","10000","1","-0.52","0.81","10.32","0"
"18190","37.85","0","0","-94.87","0","25.13","183707","10000","1","13.76","0.61","10.63","0"
"18191","31.97","0","0","8.49","0","25.22","185249","10000","1","-3.13","0.91","9.81","0"
"18192","34.22","0","0","23.27","0","23.56","186706","10000","1","1.73","0.44","11","0"
"18193","28.78","0","0","138.58","0","25.69","188690","10000","1","-0.69","0.45","10.95","0"
"18194","20.05","0","0","148.35","0","23.74","190418","10000","1","3.93","0.55","10.78","0"
"18195","33.68","0","0","210.35","0","24.94","192714","10000","1","-3.93","0.75","10.33","0"
"18196","49.07","0","0","435.74","0","24.94","194255","10000","1","-0.12","0.74","10.54","0"
"18197","23.08","0","0","51.47","0","26.08","195883","10000","1","3.62","0.52","10.86","0"
"18198","45.55","0","0","-262.69","0","26.37","198682","10000","1","-5.61","0.33","11.28","0"
"18199","30.79","0","0","-120.92","0","26.27","200177","10000","1","0.56","0.44","10.61","0"
"18200","31.96","0","0","-7.34","0","26.27","202968","10000","1","-2.7","0.19","10.87","0"
"18201","29.57","0","0","484.59","0","23.92","205321","10000","1","1.44","0.56","10.76","0"
"18202","24.85","0","0","152.61","0","26.37","207552","10000","1","-0.69","1.28","9.71","0"
"18203","32.55","0","0","-13.47","0","23.56","210554","10000","1","3.12","0.49","10.82","0"
"18204","54.46","0","0","-157.78","0","24.2","212180","10000","1","1.71","0.33","11.08","0"
"18205","47.48","0","0","78","0","23.37","214327","10000","1","-2.29","1.25","9.71","0"
"18206","21.5","0","0","20.12","0","25.69","216529","10000","1","-4.91","0.21","10.99","0"
"18207","20.34","0","0","31.71","0","26.27","219105","10000","1","-0.95","0.65","10.15","0"
"18208","26.68","0","0","44.58","0","26.37","221480","10000","1","1.82","0.29","10.9","0"
"18209","14.32","0","0","-110.37","0","26.46","223684","10000","1","-0.83","0.3","11.18","0"
"18210","29.47","0","0","-186.83","0","23.65","225426","10000","1","0.96","0.55","10.65","0"
"18211","41.12","0","0","78.18","0","24.57","227229","10000","1","5.8","0.96","10.19","0"
"18212","40.45","0","0","19.07","0","24.47","229865","10000","1","2.88","0.39","10.89","0"
"18213","22.2","0","0","33.93","0","24.2","231745","10000","1","0.69","0.44","10.74","0"
"18214","30.21","0","0","-111.65","0","26.27","234023","10000","1","-3.36","0.16","10.81","0"
"18215","26.86","0","0","-27.93","0","23.92","237175","10000","1","0.83","0.62","10.63","0"
"18216","20.62","0","0","-111.02","0","24.29","240149","10000","1","3.46","0.61","10.7","0"
"18217","15.57","0","0","48.86","0","25.13","241950","10000","1","0.32","0.72","10.43","0"
"18218","19.84","0","0","-35.23","0","26.17","243727","10000","1","-2.69","0.3","10.94","0"
"18219","60.78","0","0","-242.41","0","25.31","245890","10000","1","1.25","0.82","10.3","0"
"18220","24.71","0","0","-125.69","0","24.1","249355","10000","1","-0.17","0.22","11.24","0"
"18221","69.92","0","0","210.13","0","25.13","250957","10000","1","-4.49","0.58","10.42","0"
"18222","24.27","0","0","-103.1","0","24.75","253446","10000","1","-2.81","0.48","10.97","0"
"18223","21.13","0","0","43.07","0","23.92","255674","10000","1","-0.63","0.47","10.83","0"
"18224","23.7","0","0","216.78","0","23.56","259390","10000","1","3.59","0.38","10.54","0"
"18225","32.5","0","0","-116.7","0","26.17","261598","10000","1","2.51","0.48","10.74","0"
"18226","17.59","0","0","7.63","0","25.98","264085","10000","1","-0.68","0.69","10.61","0"
"18227","30.52","0","0","121.81","0","24.47","265733","10000","1","-1.28","0.34","10.54","0"
"18228","10.86","0","0","5.16","0","26.56","268398","10000","1","0.38","1.69","10.08","0"
"18229","16.94","0","0","-88.92","0","26.17","270258","10000","1","0.43","0.85","10.17","0"
"18230","24.78","0","0","28.84","0","24.2","271889","10000","1","-0.88","0.44","10.91","0"
"18231","22.72","0","0","340.61","0","24.94","274118","10000","1","1.69","0.6","10.54","0"
"18232","42.05","0","0","45.79","0","23.46","275454","10000","1","3.77","0.89","9.77","0"
"18233","4.08","0","0","-142.03","0","23.83","278752","10000","1","-0.7","0.24","11.11","0"
"18234","-3.35","0","0","-159.8","0","25.5","280659","10000","1","1.94","1.07","10.16","0"
"18235","17.16","0","0","114.43","0","24.38","282452","10000","1","-1.06","0.35","10.85","0"
"18236","23.7","0","0","-224.71","0","23.74","284175","10000","1","0.4","0.56","10.36","0"
"18237","38.47","0","0","-54.54","0","25.03","286127","10000","1","-0.05","0.63","10.7","0"
"18238","25.03","0","0","-26.62","0","26.46","288355","10000","1","-6.39","0.37","11.06","0"
"18239","35.54","0","0","174.3","0","25.41","291101","10000","1","-3.62","0.57","10.59","0"
"18240","30.3","0","0","152.4","0","25.98","292659","10000","1","-0.07","0.66","10.27","0"
"18241","29.27","0","0","-278.87","0","26.37","293931","10000","1","-0.43","0.19","11.29","0"
"18242","0.82","0","0","160.98","0","24.57","295517","10000","1","-0.17","0.17","10.74","0"
"18243","33.5","0","0","-20.94","0","23.28","297636","10000","1","0.27","1.49","9.47","0"
"18244","34.78","0","0","36.44","0","25.98","300723","10000","1","2.23","0.87","10.63","0"
"18245","26.41","0","0","-184.16","0","23.46","302929","10000","1","-5.09","0.64","10.63","0"
"18246","25.74","0","0","41.47","0","24.1","305331","10000","1","-1.44","0.32","10.99","0"
"18247","34.52","0","0","111.8","0","26.37","307819","10000","1","-5.07","1.16","9.83","0"
"18248","12.73","0","0","16.51","0","25.6","310185","10000","1","1.53","0.63","10.46","0"
"18249","7.26","0","0","19.24","0","25.03","312380","10000","1","5.62","0.74","10.58","0"
"18250","24.45","0","0","-129.72","0","25.03","314784","10000","1","-2.58","1.39","9.27","0"
"18251","34.78","0","0","-369.68","0","23.37","318092","10000","1","-1.1","0.62","10.44","0"
"18252","23.37","0","0","-187.46","0","25.5","320273","10000","1","0.28","0.67","10.53","0"
"18253","62.44","0","0","40.78","0","25.88","321731","10000","1","-4.08","0.17","11.16","0"
"18254","30.11","0","0","-184.03","0","25.31","323678","10000","1","1.69","1.02","9.66","0"
"18255","-1.23","0","0","53.1","0","23.19","325611","10000","1","-0.05","0.68","10.5","0"
"18256","16.88","0","0","-32","0","26.08","329043","10000","1","3.34","0.58","10.61","0"
"18257","9.65","0","0","-165.63","0","24.57","331000","10000","1","-0.22","0.54","10.49","0"
"18258","14.76","0","0","-125.05","0","24.38","332445","10000","1","5.34","0.64","10.51","0"
"18259","-4.83","0","0","8","0","25.5","334934","10000","1","0.31","0","11.84","0"
"18260","-5.96","0","0","6.42","0","23.28","336905","10000","1","0.33","0","11.86","0"
"18261","-6.27","0","0","2.81","0","24.57","339070","10000","1","0.3","0","11.45","0"
"18262","-6.6","0","0","1.91","0","23.28","340784","10000","1","0.31","0","11.74","0"
"18263","11.6","0","0","51.8","0","24.85","345223","10000","1","-1.75","0.46","10.37","0"
"18264","39.96","0","0","-32.57","0","23.83","346849","10000","1","3.78","1.07","9.58","0"
"18265","22.56","0","0","91.01","0","25.03","349102","10000","1","-1.08","0.54","10.25","0"
"18266","19.85","0","0","-118.76","0","25.69","350627","10000","1","-0.3","0.65","10.39","0"
"18267","16.88","0","0","-19.95","0","25.69","352249","10000","1","0.06","0.88","10.09","0"
"18268","37.77","0","0","86.93","0","25.03","354071","10000","1","-2.43","0.51","10.71","0"
"18269","36.01","0","0","-363.5","0","24.38","355770","10000","1","0.95","0.76","10.39","0"
"18270","19.32","0","0","-226.82","0","26.56","358426","10000","1","3.52","1.46","10.55","0"
"18271","5.07","0","0","-80.5","0","25.03","360162","10000","1","-2.67","0.43","10.59","0"
"18272","31.33","0","0","196.42","0","24.57","361705","10000","1","-0.03","1.43","9.31","0"
"18273","28.62","0","0","35.41","0","25.22","363665","10000","1","0.35","0.72","10.02","0"
"18274","32.33","0","0","8.23","0","23.65","365565","10000","1","-2.09","0.78","9.86","0"
"18275","44.42","0","0","-102.64","0","23.19","367267","10000","1","5.55","1.25","9.66","0"
"18276","9.1","0","0","49.87","0","25.6","369664","10000","1","-3.68","0.6","10.06","0"
"18277","9.71","0","0","203.11","0","25.6","371416","10000","1","-0.3","0.75","10.35","0"
"18278","26.19","0","0","43.58","0","23.56","372997","10000","1","1.39","1.16","9.77","0"
"18279","29.71","0","0","-236.15","0","23.46","374710","10000","1","-1.47","1.41","9.55","0"
"18280","12.24","0","0","87.69","0","25.79","376145","10000","1","2.34","0.67","10.02","0"
"18281","20.12","0","0","20.35","0","23.37","378580","10000","1","5.68","1.15","9.79","0"
"18282","65.59","0","0","-132.27","0","23.83","380040","10000","1","4.91","0.71","10.37","0"
"18283","38.9","0","0","-0.56","0","24.66","381493","10000","1","-1.33","0.84","10.17","0"
"18284","47.81","0","0","278.26","0","23.19","383555","10000","1","3.15","0.78","10.38","0"
"18285","44.59","0","0","-526.41","0","24.38","385029","10000","1","0.14","1.19","9.6","0"
"18286","44.66","0","0","64.75","0","24.94","386949","10000","1","0.94","0.73","10.06","0"
"18287","23.81","0","0","-262.04","0","23.74","389385","10000","1","0.4","0.36","10.92","0"
"18288","55.81","0","0","546.26","0","23.37","391487","10000","1","-2.56","0.48","10.43","0"
"18289","41.64","0","0","246.61","0","24.57","393922","10000","1","0.66","0.35","11.16","0"
"18290","47.61","0","0","-68.66","0","24.29","396180","10000","1","1.31","0.6","10.42","0"
"18291","14.89","0","0","98.34","0","24.66","399416","10000","1","5.88","0.78","10.39","0"
"18292","35.52","0","0","-263.37","0","23.37","401008","10000","1","-0.22","0.81","9.8","0"
"18293","7.56","0","0","-447.77","0","25.69","402931","10000","1","-2.35","0.38","10.57","0"
"18294","16.12","0","0","-26.06","0","23.1","404733","10000","1","0.05","0.35","10.93","0"
"18295","40.44","0","0","-95.41","0","25.88","406210","10000","1","1.63","0.7","10.13","0"
"18296","44.09","0","0","-79.7","0","23.37","408514","10000","1","1.92","0.48","11.85","0"
"18297","23.59","0","0","-360.29","0","26.17","410674","10000","1","3.78","0.69","10.32","0"
"18298","27.25","0","0","29.17","0","23.65","412460","10000","1","0.14","1.17","9.51","0"
"18299","13.91","0","0","-60.86","0","23.19","414102","10000","1","-0.05","0.7","10.06","0"
"18300","15.04","0","0","18.9","0","23.65","415680","10000","1","4.43","1.03","9.87","0"
"18301","65.6","0","0","-190.02","0","23.65","418344","10000","1","1.77","0.43","10.54","0"
"18302","21.08","0","0","26.9","0","24.38","420005","10000","1","-0.11","0.39","10.67","0"
"18303","33.92","0","0","183.84","0","23.74","421634","10000","1","-0.55","0.54","10.51","0"
"18304","26.21","0","0","-144.84","0","23.56","423345","10000","1","6.04","0.61","10.14","0"
"18305","41.27","0","0","-111.44","0","23.92","424901","10000","1","3.53","0.54","10.32","0"
"18306","8.16","0","0","-326.25","0","25.22","426347","10000","1","3.4","0.41","10.68","0"
"18307","31.83","0","0","-239.43","0","23.19","429698","10000","1","4.19","2.78","8.42","0"
"18308","27.94","0","0","208.61","0","26.08","431237","10000","1","-4.3","0.19","10.78","0"
"18309","43.6","0","0","-23.39","0","23.1","432718","10000","1","-0.19","0.7","10.35","0"
"18310","-6.69","0","0","-20.96","0","25.5","434492","10000","1","-0.29","0","11.72","0"
"18311","-7.16","0","0","-26.41","0","26.08","436664","10000","1","-0.27","0","11.36","0"
"18312","-7.16","0","0","-21.02","0","26.66","438806","10000","1","-0.3","0","12","0"
"18313","-4.4","0","0","-22.18","0","23.28","440551","10000","1","-0.18","0","11.22","0"
"18314","-6.35","0","0","-17.49","0","24.29","442352","10000","1","-0.29","0","11.69","0"
"18315","-3.45","0","0","-16.95","0","25.22","444035","10000","1","-0.41","0","11.16","0"
"18316","-1.63","0","0","-40.13","0","26.85","445728","10000","1","-0.17","0","11.67","0"
"18317","-6.15","0","0","-25.49","0","26.08","447873","10000","1","-0.49","0","11.46","0"
"18318","-3.54","0","0","-17.36","0","24.57","450020","10000","1","-0.28","0","11.52","0"
"18319","-5.66","0","0","-13.71","0","26.17","451651","10000","1","-0.28","0","11.14","0"
"18320","-4.45","0","0","-11.58","0","25.22","453217","10000","1","-0.34","0","11.72","0"
"18321","-6.14","0","0","-12.96","0","23.37","454653","10000","1","-0.04","0","11.18","0"
"18322","1.16","0","0","4.48","0","24.57","456462","10000","1","-0.73","0","11.5","0"
"18323","-4.55","0","0","-7.86","0","25.98","458792","10000","1","-0.48","0","11.54","0"
"18324","2.51","0","0","-36.15","0","24.29","460317","10000","1","-1.75","0.51","10.16","0"
"18325","10.51","0","0","87.68","0","22.92","461884","10000","1","0.18","0.42","10.38","0"
"18326","25.85","0","0","-51.82","0","25.22","463832","10000","1","-2.55","0.31","10.77","0"
"18327","27.54","0","0","-118.86","0","25.5","465719","10000","1","3.73","1.06","9.71","0"
"18328","7.71","0","0","163.29","0","22.74","467716","10000","1","1.79","0.58","10.52","0"
"18329","22.17","0","0","-214.02","0","22.65","469411","10000","1","0.81","0.54","10.68","0"
"18330","40.46","0","0","116.86","0","23.01","471556","10000","1","-1.71","0.71","10.04","0"
"18331","6.91","0","0","-258.53","0","24.75","473034","10000","1","-0.41","0.67","9.86","0"
"18332","25.74","0","0","-249.11","0","25.41","474746","10000","1","-1.73","0.53","10.24","0"
"18333","19.23","0","0","0.55","0","24.57","476206","10000","1","-3.06","0.22","11.13","0"
"18334","6.33","0","0","78.56","0","25.13","479355","10000","1","0.91","1.19","9.31","0"
"18335","57.46","0","0","179.51","0","22.56","481071","10000","1","-0.09","0.56","10.24","0"
"18336","14.13","0","0","-133.86","0","24.2","482750","10000","1","1.17","0.58","10.07","0"
"18337","43.69","0","0","61.78","0","25.31","484331","10000","1","-1.8","0.76","10.18","0"
"18338","15.8","0","0","58.18","0","24.66","486299","10000","1","1.97","0.36","10.33","0"
"18339","24.39","0","0","92.08","0","23.1","488932","10000","1","-2.62","0.82","10.05","0"
"18340","36.74","0","0","-373.35","0","25.13","490876","10000","1","-4.2","0.48","10.29","0"
"18341","10.98","0","0","-330.41","0","25.22","492677","10000","1","5.71","1.07","9.68","0"
